countryName,age,gender,ruralUrban,educationLevel,fullTime,children,basicIncomeAwareness,countAwareness,basicIncomeVote,countVote,basicIncomeEffect,countEffect
Hungary,27,male,rural,high,yes,no,I have never heard of it,0,I would not vote,0,I would gain additional skills,0
Hungary,41,male,urban,high,yes,no,I have heard just a little about it,0,I would probably vote against it,0,I would gain additional skills,0
Hungary,36,female,urban,medium,yes,yes,I understand it fully,0,I would vote for it,0,A basic income would not affect my work choices,0
Hungary,54,female,urban,medium,yes,yes,I have heard just a little about it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Hungary,40,male,urban,low,yes,yes,I have never heard of it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Hungary,32,female,rural,high,yes,no,I understand it fully,0,I would probably vote against it,0,I would spend more time with my family,0
Hungary,24,female,urban,high,no,no,I have heard just a little about it,0,I would not vote,0,I would look for a different job,1
Hungary,40,female,urban,high,yes,no,I have never heard of it,0,I would not vote,0,I would gain additional skills,0
Hungary,41,male,rural,low,yes,yes,I understand it fully,0,I would vote for it,1,A basic income would not affect my work choices,1
Hungary,61,female,urban,high,yes,yes,I have heard just a little about it,0,I would vote for it,0,I would gain additional skills,0
Hungary,26,female,rural,medium,yes,no,I have heard just a little about it,0,I would vote for it,1,None of the above,0
Hungary,19,female,urban,medium,yes,no,I have never heard of it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Hungary,20,male,rural,medium,no,no,I know something about it,0,I would probably vote for it,0,I would do more volunteering work,1
Hungary,26,female,urban,high,no,no,I have heard just a little about it,0,I would vote for it,0,A basic income would not affect my work choices,0
Hungary,33,male,rural,medium,yes,yes,I understand it fully,0,I would vote for it,0,A basic income would not affect my work choices,0
Hungary,36,male,rural,low,yes,yes,I know something about it,0,I would vote for it,0,A basic income would not affect my work choices,0
Hungary,22,male,urban,no,yes,no,I know something about it,0,I would vote for it,0,A basic income would not affect my work choices,0
Hungary,32,male,urban,low,yes,no,I have heard just a little about it,0,I would probably vote against it,0,A basic income would not affect my work choices,0
Hungary,14,female,urban,low,no,no,I have never heard of it,0,I would vote for it,0,I would gain additional skills,0
Hungary,53,female,rural,NA,yes,yes,I have heard just a little about it,0,I would vote against it,0,None of the above,0
Hungary,61,female,rural,medium,yes,yes,I know something about it,0,I would probably vote against it,0,A basic income would not affect my work choices,1
Hungary,30,female,urban,medium,no,yes,I know something about it,0,I would vote for it,0,A basic income would not affect my work choices,0
Hungary,43,male,urban,medium,yes,no,I know something about it,0,I would not vote,0,I would spend more time with my family,0
Hungary,40,male,rural,medium,yes,yes,I know something about it,0,I would probably vote for it,0,I would spend more time with my family,0
Hungary,40,male,urban,high,yes,yes,I have heard just a little about it,0,I would vote against it,0,I would work less,0
Hungary,59,female,urban,medium,yes,no,I know something about it,0,I would not vote,0,I would work as a freelancer,0
Hungary,19,female,urban,medium,yes,no,I understand it fully,0,I would probably vote for it,0,A basic income would not affect my work choices,1
Hungary,45,male,urban,medium,yes,yes,I know something about it,0,I would probably vote for it,0,I would work less,0
Hungary,42,male,urban,medium,yes,yes,I know something about it,0,I would vote for it,0,A basic income would not affect my work choices,0
Hungary,64,male,urban,medium,no,yes,I know something about it,0,I would vote against it,0,I would gain additional skills,0
Hungary,43,male,urban,high,yes,yes,I have heard just a little about it,0,I would vote for it,0,I would do more volunteering work,0
Hungary,26,male,urban,NA,yes,no,I know something about it,0,I would vote for it,0,A basic income would not affect my work choices,0
Hungary,35,female,rural,medium,yes,no,I have never heard of it,0,I would vote for it,0,I would gain additional skills,0
Hungary,15,male,urban,NA,no,no,I have never heard of it,0,I would not vote,0,I would gain additional skills,0
Hungary,39,male,rural,low,yes,yes,I know something about it,0,I would vote for it,0,I would look for a different job,0
Hungary,58,female,urban,high,yes,yes,I have never heard of it,0,I would probably vote for it,0,I would work as a freelancer,0
Hungary,44,male,urban,high,yes,yes,I understand it fully,0,I would probably vote for it,0,I would work as a freelancer,0
Hungary,36,female,urban,medium,yes,yes,I know something about it,0,I would vote against it,0,A basic income would not affect my work choices,0
Hungary,44,male,urban,low,yes,yes,I know something about it,0,I would vote for it,0,A basic income would not affect my work choices,0
Hungary,30,female,rural,high,yes,no,I have never heard of it,0,I would vote against it,0,I would gain additional skills,0
Hungary,22,male,rural,medium,no,no,I know something about it,0,I would vote against it,0,I would gain additional skills,0
Hungary,28,female,urban,medium,yes,no,I know something about it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Hungary,46,female,rural,low,no,yes,I know something about it,0,I would probably vote for it,0,I would spend more time with my family,0
Hungary,22,female,rural,medium,no,no,I have heard just a little about it,0,I would vote for it,0,I would spend more time with my family,0
Hungary,43,female,rural,medium,yes,yes,I know something about it,0,I would vote for it,0,I would stop working,0
Hungary,49,male,urban,medium,yes,no,I know something about it,0,I would probably vote for it,0,I would gain additional skills,0
Hungary,54,female,urban,medium,yes,yes,I know something about it,1,I would vote against it,0,I would work as a freelancer,0
Hungary,47,male,rural,NA,no,yes,I have never heard of it,0,I would probably vote against it,0,A basic income would not affect my work choices,0
Hungary,31,female,rural,medium,yes,yes,I know something about it,0,I would probably vote against it,0,None of the above,0
Hungary,40,male,rural,high,yes,yes,I understand it fully,0,I would probably vote for it,0,I would work as a freelancer,0
Hungary,22,female,rural,medium,no,yes,I have never heard of it,0,I would probably vote against it,0,I would gain additional skills,0
Hungary,55,female,urban,high,no,yes,I understand it fully,0,I would not vote,0,I would work less,0
Ireland,29,female,urban,high,yes,no,I have heard just a little about it,0,I would probably vote against it,0,I would stop working,0
Ireland,26,female,urban,high,yes,yes,I know something about it,0,I would probably vote against it,0,I would spend more time with my family,0
Ireland,35,male,rural,low,yes,yes,I understand it fully,0,I would vote for it,0,I would spend more time with my family,0
Ireland,29,female,urban,high,yes,no,I know something about it,0,I would vote for it,0,A basic income would not affect my work choices,1
Ireland,44,female,urban,medium,yes,yes,I understand it fully,0,I would vote against it,0,I would gain additional skills,0
Ireland,34,female,rural,medium,no,yes,I know something about it,0,I would probably vote for it,1,A basic income would not affect my work choices,0
Ireland,35,male,urban,high,yes,yes,I know something about it,0,I would vote for it,0,I would gain additional skills,0
Ireland,32,male,rural,high,yes,yes,I know something about it,0,I would probably vote for it,0,I would spend more time with my family,0
Ireland,29,male,urban,high,yes,yes,I understand it fully,0,I would vote against it,0,A basic income would not affect my work choices,0
Ireland,46,female,urban,high,yes,yes,I understand it fully,0,I would probably vote for it,0,I would spend more time with my family,0
Ireland,32,male,urban,high,no,no,I know something about it,0,I would vote for it,0,A basic income would not affect my work choices,0
Ireland,63,male,urban,high,no,yes,I know something about it,0,I would probably vote against it,2,I would gain additional skills,0
Ireland,50,female,rural,low,no,yes,I know something about it,0,I would probably vote for it,0,I would spend more time with my family,0
Ireland,48,female,rural,low,no,yes,I have heard just a little about it,0,I would probably vote for it,0,I would gain additional skills,0
Ireland,25,male,urban,NA,no,no,I know something about it,0,I would vote for it,0,None of the above,0
Ireland,28,male,urban,medium,yes,no,I understand it fully,0,I would not vote,0,A basic income would not affect my work choices,0
Ireland,20,male,urban,medium,no,no,I have heard just a little about it,0,I would vote for it,0,I would stop working,0
Ireland,33,female,urban,medium,yes,yes,I know something about it,0,I would probably vote against it,0,A basic income would not affect my work choices,0
Ireland,59,male,urban,medium,yes,no,I understand it fully,0,I would probably vote against it,0,I would gain additional skills,0
Ireland,44,male,rural,high,yes,no,I know something about it,0,I would vote for it,1,A basic income would not affect my work choices,0
Ireland,44,male,urban,medium,yes,yes,I have heard just a little about it,0,I would vote for it,0,A basic income would not affect my work choices,0
Ireland,44,female,urban,high,no,yes,I know something about it,0,I would vote for it,0,I would gain additional skills,0
